ID,LoanApproved
165,0.03795073659231338
166,0.6735419889328876
167,0.7278369486326317
168,0.9969855538251271
169,0.9897779215068014
170,0.879202813564435
171,0.35321063622662696
172,0.014609967818146507
173,0.9715228278970085
174,0.9642608350405046
175,0.007085847254234727
176,0.9441074818940319
177,0.9954173409596698
178,0.8075110294285158
179,0.00011777712128039783
180,0.6303455341705131
181,0.9997392027677346
182,0.05342798524511176
183,0.011891365812336852
184,0.00041047202645590626
185,0.005053349574810318
186,1.2106104014599687e-05
187,0.4592436159682899
188,0.9995610028970678
189,0.9998863437119276
190,0.9997783757832149
191,0.0001329600173145834
192,0.2112325320222869
193,0.9998378055762194
194,0.0008184041779550247
195,0.9995973283256167
196,0.9964461656649656
197,0.001378560421275709
198,0.01934629575389697
199,0.992289407064833
200,0.9998428969902419
201,0.1678730665932565
202,0.9926990437599119
203,0.9986870436223644
204,0.00010489079353092952
205,0.013008497535367092
206,2.287081393340401e-05
207,0.8642050597175782
208,0.005787473347562083
209,0.7953711497791766
210,0.8755753906622507
211,0.9950137979406519
212,0.0013986124110897434
213,0.07967691758326549
214,0.9983300585792799
215,0.015988055976556365
216,0.002229483315802905
217,0.38659199172580266
218,0.23412452519447438
219,0.9862221736059785
220,0.9997911810111497
221,0.99547750590516
222,0.9996225945718057
223,0.13406030125625612
224,0.998511936966185
225,0.007052639593367702
226,0.0031592496802079944
227,0.9992985647712256
228,0.6039912892854864
229,0.9990109648020798
230,0.6639359853515113
231,0.0957475928892187
232,0.86236473779284
233,0.5536801920080341
234,0.002151886809699566
235,0.03680163999716948
236,0.9995340419856867
237,0.007748589871439272
238,0.02785327970947902
239,0.9981043313986669
240,0.00022727465005909807
241,7.502537992901186e-05
242,0.04583060376971265
243,3.8077927212309924e-05
244,0.00011268855262128246
245,0.0005462322355735031
246,0.9999841142022541
247,0.9895739127008389
248,0.00016681907467236843
249,0.99996619150468
250,0.009241072442443009
251,0.9991758480562969
252,0.40525785480795706
253,0.005063518793206568
254,0.0698699440931273
255,0.9998960945836898
256,0.4430853377816853
257,0.0013900948976882596
258,0.041461242787425266
259,0.9995018134115857
260,0.0012335928807943458
261,0.007526759066643734
262,0.9994669769969527
263,0.00014390739084792
264,0.0003954601230252203
265,0.9979693040200015
266,0.9690253467428436
267,0.9850814322751223
268,0.00504152672965215
269,9.701767608515922e-05
270,0.886777379777205
271,0.00015094149479490327
272,0.9997289433993334
273,0.154515807020357
274,0.9456294394875139
275,0.6785097696199938
276,5.7703219641528475e-05
277,0.7991467906908694
278,0.24516703405709517
279,0.9994464547024846
280,0.00556745866632226
281,0.0139830493182998
282,0.09855022176035175
283,0.3190293363834338
284,0.996736354798904
285,0.9999577810384979
286,0.9962597141563752
287,0.00028009096047790124
288,0.04737360465109498
289,0.9499248925644624
290,0.8110779040727666
291,0.9061526997055803
292,0.024799077211187435
293,0.005129336551454987
294,0.9994475203099995
295,0.00044708062576367496
296,4.032932632523271e-05
297,0.9695317426526319
298,0.7411459346000008
299,0.0004244505900086526
300,0.061664918951756735
301,9.445759710749158e-05
302,0.9356687169237754
303,0.9956869877441175
304,0.05701413352590108
305,0.9999285798794075
306,0.9962497396883885
307,0.0004023666018557629
308,0.5996655210699537
309,0.9859740995882637
310,0.0003448970596389185
311,0.004965394003729832
312,0.1633820140308988
313,0.679119108470978
314,0.00017137055822674384
315,0.00012663613154470906
316,0.9960749535734265
317,0.9988211352467186
318,0.006167015449825947
319,0.9996271238522829
320,0.9998820837897863
321,0.7542395105667493
322,9.602283890323774e-05
323,0.0005100164040359855
324,0.0002144811923091593
325,0.30021620529471726
326,0.00011180327618271747
327,0.9996778617431307
328,0.9855421083749817
329,0.9998415863797613
330,0.9902641670691799
331,0.00849209236094444
332,0.9984978974138152
333,0.005494165869106833
334,0.008503057061189563
335,0.002943935369951298
336,0.0009121447730327582
337,0.9997790279161861
338,0.9742306990714383
339,0.1854543161019791
340,0.01433565081179529
341,7.71203034549474e-06
342,2.854801958123216e-05
343,0.0030499215926504245
344,0.9987834645482244
345,0.999884378516516
346,0.4307538236547351
347,0.964871662853802
348,0.9697177089014878
349,0.9952125718125195
350,0.9305248217086008
351,0.9975226455780479
352,0.21024167154340112
353,0.9998702076636105
354,0.9997382216303304
355,0.9983326294030344
356,0.9999820663575162
357,0.9999635478877892
358,0.9428678504630399
359,0.00027376043698104494
360,0.9961805881829666
361,0.9998102252922251
362,0.9836594755305504
363,0.0010641986788280304
364,0.02622516843373075
365,0.18859821681676736
366,0.002888489661074507
367,0.9981045092484858
368,0.007558656668361972
369,0.3031454496628064
370,0.9991108896802748
371,0.9998390098268114
372,0.9992784253478704
373,5.518284683604279e-05
374,0.07896644968567679
375,0.9887412869997599
376,0.9999295928795745
377,0.0023012058122669145
378,0.9844650742313659
379,0.003470331225482848
380,0.9937732399206238
381,0.9774838552794832
382,8.074248292673802e-05
383,7.705452410299776e-05
384,0.5634607179777231
385,0.0015239982293530495
386,0.9997681258233413
387,0.7587609501351233
388,0.5219205975057345
389,0.9810608648459803
390,0.0005203851601276421
391,0.0005209668319916423
392,0.002445370216965927
393,0.9997336028517542
394,0.0001033768580630788
395,8.221070224113963e-05
396,0.9995730643745968
397,0.998714238877812
398,0.00021594884990544185
399,0.9800576898857458
400,0.21154152093079548
401,0.0005314695375338836
402,0.9994751465307986
403,0.00011026075023657752
404,4.81062287524668e-05
405,0.11595003530413367
406,0.999774985226844
407,0.002532264735815882
408,0.2917263957770432
409,0.9987865628485761
410,0.9758793799297444
411,0.9998493362754926
412,0.9999384881561048
413,0.634119471421826
414,0.0025853054594230248
415,0.9635430503131258
416,0.018219690102038166
417,0.9984598348003889
418,0.999955977211568
419,0.988412896353314
420,0.9998221809603627
421,0.9988294583374169
422,0.9997204993334837
423,0.01704481569121807
424,0.9994787443373345
425,0.19222633541445183
426,0.990802901091833
427,0.9965197652702948
428,0.012751171423071729
429,0.998231225658911
430,0.0031810619938416364
431,0.9983054294190591
432,0.0005695408303788536
433,0.0007015390351985567
434,5.3276946459598394e-05
435,0.008752704411197137
436,0.9998324987690798
437,6.88894984449797e-05
438,0.9314835323832105
439,0.01296923095613103
440,0.0017945889702699756
441,0.9523358475895647
442,0.0001372593541098469
443,0.00010250087223053914
444,0.001152159337083816
445,3.136962115017374e-05
446,0.00022635415812489643
447,0.03815704183328865
448,0.11167719334227907
449,0.000773142773771405
450,0.0013019495798280896
451,0.007538833167287153
452,0.9997020798143137
453,0.00690310099256859
454,0.09910623427037822
455,0.011118585219594237
456,0.9648262780620348
457,0.2901018581391133
458,0.9643550182469887
459,0.22026711111254782
460,0.9953130264300415
461,0.9914909356321989
462,0.9999241715825148
463,0.07847337253960458
464,0.9998888273799026
465,0.04562984020447396
466,0.9998059181575784
467,0.0060378840531828595
468,0.9449415928742667
469,0.0001948249830376779
470,0.017264130591729626
471,0.00015560229521813875
472,0.9935191110466283
473,0.9997341416741492
474,0.9998883067722903
475,0.00014727440339482956
476,0.9997933873043932
477,4.1997593426819164e-05
478,0.9998273563348045
479,0.11017412377728951
480,0.014990059147710032
481,0.9643700597549243
482,0.001910502107189692
483,0.9737387293907324
484,0.9993601479458324
485,0.05229419354646214
486,0.002879067225619289
487,0.994924759894098
488,0.0011695484710832974
489,0.9997778721409544
490,0.00015208778902807435
491,0.9998949316972032
492,9.059250032194241e-05
493,0.9791494099941652
494,0.002067563653408961
495,0.9998316689285219
496,0.00047251061501163834
497,0.00021938822145560236
498,0.8411991541334758
499,0.9998208322767658
500,0.14298698585242653
501,0.805782852454788
502,0.0006548720563303723
503,0.9997316145410663
504,0.6826460397594013
505,0.07305133851241802
506,0.09738433967102925
507,9.66940566119473e-05
508,0.9999260880973576
509,0.0009543766987614136
510,0.18035045714241021
511,0.2998525859920576
512,0.999907556568009
513,2.5586641150172676e-05
514,0.0005345904907069825
515,0.9999343474573273
516,0.7768510462772046
517,0.1794515472780814
518,0.9821081395176611
519,0.8220394291173914
520,0.03173516244710538
521,0.00024066408232644107
522,0.0008874879926948908
523,0.9540953450900694
524,0.5072925083682794
525,0.00031749521206199545
526,0.1426646822082506
527,0.053540794221506004
528,0.9842672173336373
529,0.9993503773179063
530,0.9996289512466778
531,0.9975086262150414
532,0.3168730581447243
533,0.0017176673071175096
534,0.16456336841777328
535,0.9866391757404063
536,0.10084785352792311
537,0.0003983227952018814
538,4.21301876018352e-05
539,4.343365889274767e-05
540,0.00014428235501397162
541,0.9868031385328695
542,0.0006885532923131376
543,0.020868770200645575
544,0.040499295071539244
545,9.971912836058757e-05
546,0.001129542410449415
547,0.0380519705104651
548,0.0011870214834245024
549,0.00025084291854585514
550,0.8721962496611939
551,0.9975159100837723
552,0.00040276176162989117
553,0.9881062550981248
554,0.004112958993170861
555,0.30261270238729604
556,0.2425028733787655
557,0.9832215430546826
558,3.9500013290043156e-05
559,0.995972960683204
560,0.9849249429394585
561,0.0023431328942537465
562,0.0006719596451559289
563,0.007549109744272184
564,0.9970607539421903
565,0.02571960590345102
566,0.23605914510723766
567,0.9808272831083787
568,0.00590394293282593
569,0.999163837394625
570,6.330385042139849e-05
571,0.9891488957516552
572,0.00010516749204695561
573,0.0013543947598903016
574,0.4695529973950619
575,0.8770430781505796
576,0.3463035138495794
577,0.9973238283564105
578,0.0015550883200427994
579,0.9555956696804562
580,0.9994793979713744
581,0.9992372892804221
582,7.258064932810757e-05
583,0.17654569973586104
584,0.9994671549750961
585,0.999029222145936
586,2.4521733246151813e-05
587,0.13262948418850865
588,0.4249233384411541
589,0.9964293957016224
590,0.0004929325687333649
591,0.9893091554949254
592,0.0013618784291045407
593,0.0032991781537055546
594,0.0034696410812261485
595,0.9995910079834622
596,9.34899184886897e-05
597,0.7753241698811761
598,0.007869235997893713
599,0.05378501152850088
600,0.9719659894807967
601,0.00023752268207185288
602,0.000557766027683072
603,0.11873199360357899
604,0.035393411275655345
605,0.9973951428889797
606,0.968692612298521
607,0.010863808788827475
608,0.9992803136787791
609,0.9922049454958747
610,0.21085657575223632
611,0.9494388829835602
612,0.9357041743743408
613,0.7617835160671061
614,0.9673325401346897
615,0.9934869590443949
616,0.9996564003046954
617,0.9966633662186706
618,0.20998308826165563
619,0.831513623237266
620,0.9991718919245569
621,0.0020171098494299686
622,0.0025786277065455625
623,0.06128323616872047
624,0.6973322020402105
625,0.00011003451213862503
626,0.8108227290977501
627,0.0008892250271873668
628,0.00015169368290656162
629,0.9997704684879317
630,0.9167809542450837
631,0.9976075982460749
632,0.0001916749030088205
633,0.9998396816616262
634,0.9973563680548763
635,0.9612114946200823
636,0.8181983306641881
637,0.0013899430125560183
638,0.9977262937467408
639,0.007283611526930492
640,0.0001268427953334526
641,0.49876691011442004
642,0.9859866243769728
643,0.015500523865703554
644,0.003263092756840493
645,0.9939043272382996
646,7.22673323271662e-05
647,0.00011421529981421439
648,0.008159153253800316
649,2.7057830668156308e-05
650,0.9997063767070062
651,0.9999221344056076
652,0.9979526964311207
653,0.9937479610728267
654,0.9957436379214708
655,0.9781738399102046
656,0.9829536402690224
657,0.00043895877621406203
658,0.7198550248847356
659,0.9789470046551686
660,0.809775829711881
661,0.9999593424191944
662,0.9997182437958665
663,0.9878763936193142
664,0.14153677291434388
665,0.008707698959439472
666,0.9986931326940608
667,0.9856231404294372
668,0.07485237888319654
669,0.9270630332955506
670,0.9952222385635411
671,0.9995503951705561
672,0.9999584118084889
673,0.8496747607687077
674,0.9769259595899072
675,0.0033440569465074616
676,0.2110320356500781
677,0.9846617623898569
678,0.9433422467170385
679,0.0002044981431128522
680,0.005974662395775901
681,0.8348565216033493
682,0.8712443968243253
683,0.9683726298861166
684,0.9986444249260821
685,0.025495340722027714
686,0.0004859286848724646
687,0.9996779202148321
688,1.9534908126013427e-05
689,0.006386610998688624
690,0.6823957874020482
691,0.001421073068481683
692,6.836153300827752e-05
693,0.8364328144931953
694,0.9996846326738307
695,5.0672871834449854e-05
696,0.008694075507369623
697,0.00013344593888570407
698,0.0004659829946628864
699,0.9959439985129559
700,0.0007055052102120492
701,0.9658625810341219
702,0.9988189737006926
703,0.9996965896877495
704,0.9999638733835889
705,0.9999225143137883
706,0.3743011761147539
707,0.0018354685706924406
708,0.00019305995959078843
709,0.8809422488257627
710,0.2681424967946703
711,0.27346519758403204
712,0.9998887550131574
713,0.004160183515477958
714,6.541298994662353e-05
715,0.9998822385793475
716,0.9919117223305501
717,0.004465774317282537
718,0.9078952084724661
719,0.9975283148168071
720,0.019113932713266953
721,0.0029875302775914515
722,0.9998793749182691
723,0.9912625051780797
724,0.0006543582630088279
725,0.20307104197881004
726,0.9782571981675209
727,0.7084421205396806
728,0.0002679658638244002
729,0.9997789959198153
730,0.9556582202972134
731,0.005839337978778595
732,0.9909713917893053
733,0.7117212388693966
734,0.14932846282592224
735,0.9997983185833272
736,0.0018415963236279637
737,0.07247607192439326
738,0.9991116765114599
739,0.9998324809473599
740,0.9953364431274074
741,0.0009357191107221858
742,0.9888796379687094
743,0.6371549641384083
744,0.999743426737242
745,0.38764963036614364
746,0.5812935796340035
747,0.0010511133114116996
748,0.985093345719931
749,0.9983123968678793
750,0.0002522605748702913
751,0.13693343042368153
752,0.0005486129482072991
753,0.6067610702861735
754,0.7115625068046518
755,0.3296567285357316
756,0.9998395691481295
757,9.174845682714915e-05
758,0.00012843256206409006
759,0.09864297266595559
760,0.9998377330957048
761,0.5971887010767999
762,0.9945130468239638
763,0.9955608256495606
764,9.585124403499622e-05
765,0.00019158668156458926
766,0.999551250115905
767,0.00011075017457019841
768,0.991813477654733
769,0.35897317905665366
770,0.9961770068361067
771,0.0006335095593398683
772,0.020898590228533347
773,0.9996555610254046
774,0.9879326467016181
775,0.9782870027624754
776,0.9954839256552723
777,0.9951666575002734
778,0.9983461719547844
779,0.9990635205753671
780,0.31668918522822204
781,0.14694781298420737
782,0.0001623312346759432
783,8.327563271026313e-05
784,0.9993179178304312
785,0.9860192319101206
786,0.27215040449963773
787,0.0002886107677914446
788,0.010675615709954244
789,0.9121012998956298
790,0.00010852666779175088
791,0.9999436853643604
792,0.996785847909924
793,0.9977272392531243
794,5.8843318904616926e-05
795,0.7083504061807896
796,0.9129368984193531
797,0.9998584001279681
798,0.00043915110058835675
799,0.0001227956868489844
800,0.0022403542038456487
801,0.5581064321204381
802,0.9967848339432913
803,0.00618916032003539
804,0.005685174483531694
805,0.0033586777138501717
806,0.004845142860537735
807,0.06934326038035583
808,0.0008561354961856681
809,0.023572023788672816
810,2.9224387103575936e-05
811,0.5063523395918712
812,0.9999566041338636
813,0.0005314369582490307
814,0.9781259958558148
815,0.00114162994435907
816,0.9999092581879652
817,0.09724120855290343
818,0.0010804024942186166
819,0.9996359215229338
820,0.9993881839368293
821,0.20392438600680438
822,0.7498368059942928
823,0.009570254068290346
824,7.396539112037991e-05
825,0.00014735303508817894
826,0.24441230365004352
827,0.4309211349000439
828,0.9998676212140462
829,0.6842145583529491
830,0.9326368128460808
831,0.0006465946462179046
832,0.9841248051220544
833,0.026540907713420783
834,0.9972767408039105
835,0.020693668982453162
836,0.9844607274623601
837,0.9975351812404956
838,0.9919098703340941
839,0.20528838046163964
840,0.0281611416218173
841,6.935591696316604e-05
842,0.06094279197725389
843,0.9810470884631664
844,0.00017960080735121225
845,0.9044918296641555
846,0.9876301596908523
847,0.9998014780641771
848,0.001613906652362253
849,0.6949506073094017
850,0.9994963517726773
851,0.0012863310670197861
852,0.004356854787119503
853,0.8422918224743491
854,0.999639573215904
855,0.993092917604754
856,0.0024139409809351563
857,0.9997964526981139
858,0.8184644509817792
859,0.032324017821787086
860,0.9894317212690545
861,0.7994206564717514
862,0.47626616955929596
863,0.9999731084399822
864,0.9998951936625725
865,0.030846287689795207
866,0.0009112360981954136
867,0.9443896381048262
868,0.5493121329315162
869,0.0014313394152356267
870,0.991853148870273
871,0.9993027332360388
872,0.034538427091751735
873,0.09181348944083442
874,0.9998265017644139
875,0.014506574452594167
876,0.9996755062686855
877,0.9972674531081276
878,0.8388318350443914
879,0.9999356301469717
880,0.9705519507988091
881,0.9996047750336464
882,0.04561763659434775
883,0.999743542861263
884,0.5663746134696145
885,0.9993013327780941
886,0.0010565914621807205
887,0.0013488357715228997
888,0.0013572516663032297
889,0.29968049926225143
890,0.9991816793512219
891,0.9850832709289288
892,8.722963931232948e-05
893,0.9956481969012548
894,0.9652408348802728
895,0.9997941758774801
896,0.395024343761072
897,0.013231987133200968
898,0.02835657063731505
899,0.034959273521554625
900,0.999651635947209
901,0.0008904110190210835
902,0.0003608157087953434
903,0.004538403424464775
904,0.033808629904048336
905,0.0008876618893779229
906,0.9771176500019385
907,3.2912656919667195e-05
908,0.6181832861197616
909,0.00893762417516984
910,0.26456948318900947
911,0.00010467492068457343
912,0.0002614333894494459
913,0.013857465141772057
914,0.9998195286497696
915,0.19253831891339585
916,0.03917599016613918
917,0.006560658824274864
918,0.9996788287435978
919,0.9730568427354808
920,0.9987869548959231
921,0.9999578928452465
922,0.008345504838701393
923,0.9958172280617557
924,0.003541046913275874
925,0.00027964803350408846
926,0.4731636414936124
927,0.9968574517198963
928,0.6047518694244937
929,0.9996161465240583
930,0.9994738776273537
931,0.9998307141798054
932,0.9991825759070254
933,0.749643511645771
934,0.9931715748741274
935,0.25352335434046086
936,0.002918103299013095
937,0.9997853134869631
938,0.00012265140961369966
939,0.0014606674885324186
940,0.0006686240511673857
941,0.8408019054114081
942,0.8456014344206989
943,0.387798365073122
944,0.9982216330570758
945,1.6172253312931066e-05
946,0.9946177042521875
947,0.20427200681920699
948,0.10412839401717491
949,0.2882786760532101
950,0.9976889043711665
951,0.02103233127103382
952,0.006053221801900686
953,0.10819797697694507
954,0.9290577964484804
955,0.0005302396296068233
956,0.0010103453899409248
957,0.05978086846707102
958,0.6783030077339542
959,0.991832805506664
960,0.9989648839795703
961,0.6799401553420946
962,0.8286996050112827
963,6.792354582268896e-05
964,0.029981841503812702
965,0.9998428752515472
966,0.9934215264722963
967,0.00036711076218550674
968,0.9999616593024676
969,0.9998702068597752
970,0.023294300411931132
971,0.9927816168172132
972,0.9999194888194923
973,0.873392575490356
974,0.9998345307426736
975,0.8490554749570383
976,0.2909293462745641
977,0.00015543498641603425
978,0.00013496110734688814
979,0.9999828885276264
980,0.07776966107799545
981,0.44434078320374537
982,3.0608544105232626e-05
983,0.9989334387189112
984,0.02916034552215505
985,0.5825436140436282
986,0.9942182796941211
987,2.7746098141694236e-05
988,0.9934289108620223
989,6.264328918036298e-05
990,0.8333230294072372
991,0.017084009783913227
992,0.475178847864923
993,0.9998660529520405
994,0.00374735579155209
995,0.9998887935191281
996,0.9985250347096808
997,0.9958558388747926
998,0.0006076357533288649
999,0.9998240230365986
1000,0.9727781013766194
1001,0.017690628162738156
1002,0.829436000615108
1003,0.0030461350591537264
1004,0.02386521650010468
1005,0.9997790292161496
1006,0.0002677528274901234
1007,0.9994688716702641
1008,0.31537650727428373
1009,0.9958407524923613
1010,0.004882403706903194
1011,0.9990733535872752
1012,0.9671200390641096
1013,0.04205867077690587
1014,0.2206474589541323
1015,2.073349977895968e-05
1016,0.8928005069635346
1017,0.5705898908138801
1018,0.997796886972919
1019,6.422638954991455e-05
1020,0.9996637610664656
1021,0.9892093013158962
1022,0.828959139400436
1023,0.00019724290131268942
1024,0.002408415755143127
1025,0.9748676332182199
1026,0.9997199946701362
1027,0.9993441571628401
1028,0.999934156048054
1029,0.9996743913945464
1030,0.02283998561734436
1031,0.9992881630691193
1032,0.9984709257157015
1033,0.9998843841446612
1034,0.9999142865709191
1035,0.00048298663327884345
1036,9.578193381995041e-05
1037,6.785495618499359e-05
1038,0.009501998716685021
1039,0.0005117661532470937
1040,0.0024211048466953517
1041,0.9992655553315258
1042,3.8436237702606157e-05
1043,0.0018535909375794674
1044,0.9979686909702957
1045,0.0014464820558286059
1046,0.7027662046389803
1047,0.9966961477551182
1048,0.07418234388398831
1049,0.9991258556729214
1050,0.9846418855498063
1051,7.367256062508232e-05
1052,0.588921030019927
1053,0.03204786124142762
1054,0.003367403050839583
1055,0.8086087845126227
1056,0.9981911557602677
1057,0.9995028651282682
1058,0.16421274953924703
1059,0.9994583806250328
1060,0.0001447620066561846
1061,0.7702329581199813
1062,0.00016280678109511666
1063,0.004250535755876841
1064,0.668137446291726
1065,0.46937669291562284
1066,0.008856570912290626
1067,0.7327392610649831
1068,0.9953539854323322
1069,0.9909500610824454
1070,0.20531936402251713
1071,0.9999306270757475
1072,0.005088048415423584
1073,0.9321677943494138
1074,0.36183646229670124
1075,0.9817189967993327
1076,0.00014410610713790084
1077,0.9174267934926589
1078,0.0004782505709718394
1079,0.0167422640806204
1080,0.9998875531484198
1081,0.9963744557171059
1082,0.986000920764006
1083,0.0056019091278158
1084,0.28166736960957217
1085,0.9999343723632559
1086,0.9998385863538394
1087,0.000808651184593098
1088,0.9993228248455438
1089,0.996219736238023
1090,0.9999095468144354
1091,0.0006311032533030242
1092,7.931439003132353e-05
1093,0.9997564224185922
1094,0.9832300850619808
1095,0.00017129972526454745
1096,0.924768632239764
1097,0.00022978470259827673
1098,0.0021562200840194883
1099,1.731381468440012e-05
1100,0.9895585272691155
1101,0.9975649317663429
1102,0.1681147673671134
1103,0.9997448328892912
1104,0.0009715839661548976
1105,0.9932472955070613
1106,0.01377015913386253
1107,0.013282764466510635
1108,0.9998627662992139
1109,0.012825846729078723
1110,0.9765349623165115
1111,0.287376221193298
1112,0.023648892086292353
1113,0.9970831080429167
1114,0.0005556237821428729
1115,0.00038201092593104485
1116,0.07038956515861393
1117,0.9999221407529147
1118,0.011023679124490272
1119,0.26966016625084543
1120,0.9974187678970304
1121,0.9919043973954687
1122,0.9996540584118502
1123,0.924570838670274
1124,0.009982071746462227
1125,0.9998079956466824
1126,0.1618640646880442
1127,0.6216806431924784
1128,0.8502305285103255
1129,0.9839769174348706
1130,0.0018910279389334184
1131,7.542899817079087e-05
1132,0.891394308979629
1133,0.9903588367725067
1134,0.00016741815013760758
1135,0.7578623492085141
1136,0.9708093586927279
1137,0.5361049323639796
1138,0.2690307960807445
1139,0.5236968774601596
1140,0.7672245994171255
1141,0.4029019432091771
1142,9.425767624242518e-05
1143,0.9999421738676634
1144,0.000917618886948579
1145,0.00016643469748263531
1146,0.9986263079174963
1147,0.1653754659146235
1148,0.998825211148867
1149,5.6932080629650996e-05
1150,0.984140468966274
1151,0.9884507893484397
1152,0.9972236308404933
1153,0.002405442162991464
1154,0.9994923272293667
1155,0.8593178179667706
1156,0.9975347647300948
1157,0.00015924312158721484
1158,0.3243743448403388
1159,0.012528674126654822
1160,0.9998647279895739
1161,0.0028303762613338095
1162,0.0033358198772260985
1163,0.9989767383563949
1164,0.0001092819141105854
1165,0.0003242583776196321
1166,0.000263987238942157
1167,0.00042991351649446994
1168,0.9990872615518552
1169,0.06034330612220098
1170,0.999568222760862
1171,0.0004557974775584997
1172,0.9992416143211007
1173,0.01779626379103053
1174,0.2117309978245315
1175,0.6524838756493827
1176,0.39239383603641037
1177,0.0028416041938291834
1178,0.9362796116306121
1179,0.9998071746653151
1180,0.799148273871059
1181,0.0002052519505038847
1182,0.17336712573282215
1183,0.8591046712231742
1184,0.9893482735822158
1185,0.9870625519896139
1186,0.0031129069890322553
1187,0.07123330977284062
1188,0.999459925050717
1189,0.9997370291147138
1190,0.9997694065285004
1191,0.07400814168616666
1192,0.9478994013865929
1193,0.9804719719081582
1194,0.5157491833091674
1195,0.8654923351402107
1196,0.9996892742938339
1197,5.8948214307305624e-05
1198,0.9990902697615522
1199,0.11924958641337399
1200,0.0014125536589675082
1201,0.9998439124357198
1202,0.00041588063146382576
1203,0.016682228590290595
1204,9.784437751739851e-05
1205,0.9996811083521486
1206,0.9998008752962044
1207,0.0866544793707121
1208,0.9936998533406576
1209,0.0031864436104881593
1210,0.8090664264319779
1211,0.022465466648370257
1212,0.0011825067822462596
1213,0.9893049846252162
1214,4.250420278165408e-05
1215,0.0009671234327888808
1216,0.9957063000655144
1217,0.038766158129786454
1218,0.9968957089457708
1219,0.0023340117910494967
1220,0.3047927188016828
1221,0.6443963183762921
